	ENTRY	KEGG_disease_name	KEGG_synosyms	ICD-10	header	float	ICD_mid_class	KMN_candidate_IDs	KMN_candidate_Names
46	H00627	Premature ovarian failure	NO_DATA	E28.3	E	28.3	E20-E35	KMN350	Adrenogenital Syndrome
46	H00627	Premature ovarian failure	NO_DATA	E28.3	E	28.3	E20-E35	KMN351	Ovarian Failure
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN309	21-Hydroxylase Deficiency
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN310	3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN311	ACTH Deficiency
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN315	Carcinoid Syndrome
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN316	Kallmann Syndrome
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN319	Cushing's Disease
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN320	Glucocorticoid-Remediable Aldosteronism
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN321	Gonadotropin Deficiency
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN322	Gonadotropin-Independent Precocious Puberty
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN324	Frohlich Syndrome
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN325	Jansen's Disease
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN327	Lymphocytic Hypophysitis
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN328	Ectopic hormone producing tumor
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN330	Pseudopseudohypoparathyroidism
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN333	Syndrome of Inappropriate Antidiuretic Hormone Secretion
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN334	Hypergonadotropic Hypogonadal Ovarian Failure
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN335	Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN336	Congenital Disorders Associated with Gonadotropin Deficiency
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN337	Gonadotropin-releasing Hormone Resistance
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN338	Adult GH Deficiency
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN341	Congenital Lipoid Adrenal Hyperplasia
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN343	Progeria
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN344	Polyglandular Autoimmune Syndrome Type I
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN345	Polyglandular Autoimmune Syndrome Type II
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN346	Polycystic Ovarian Syndrome
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN347	Idiopathic hypoparathyroidism
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN348	Diabetes Insipidus
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN349	Panhypopituitarism
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN350	Adrenogenital Syndrome
54	H00937	Precocious puberty	NO_DATA	E22.8	E	22.8	E20-E35	KMN351	Ovarian Failure
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN309	21-Hydroxylase Deficiency
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN310	3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN311	ACTH Deficiency
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN315	Carcinoid Syndrome
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN316	Kallmann Syndrome
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN319	Cushing's Disease
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN320	Glucocorticoid-Remediable Aldosteronism
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN321	Gonadotropin Deficiency
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN322	Gonadotropin-Independent Precocious Puberty
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN324	Frohlich Syndrome
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN325	Jansen's Disease
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN327	Lymphocytic Hypophysitis
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN328	Ectopic hormone producing tumor
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN330	Pseudopseudohypoparathyroidism
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN333	Syndrome of Inappropriate Antidiuretic Hormone Secretion
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN334	Hypergonadotropic Hypogonadal Ovarian Failure
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN335	Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN336	Congenital Disorders Associated with Gonadotropin Deficiency
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN337	Gonadotropin-releasing Hormone Resistance
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN338	Adult GH Deficiency
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN341	Congenital Lipoid Adrenal Hyperplasia
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN343	Progeria
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN344	Polyglandular Autoimmune Syndrome Type I
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN345	Polyglandular Autoimmune Syndrome Type II
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN346	Polycystic Ovarian Syndrome
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN347	Idiopathic hypoparathyroidism
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN348	Diabetes Insipidus
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN349	Panhypopituitarism
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN350	Adrenogenital Syndrome
55	H00937	Precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN351	Ovarian Failure
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN309	21-Hydroxylase Deficiency
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN310	3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN311	ACTH Deficiency
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN315	Carcinoid Syndrome
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN316	Kallmann Syndrome
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN319	Cushing's Disease
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN320	Glucocorticoid-Remediable Aldosteronism
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN321	Gonadotropin Deficiency
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN322	Gonadotropin-Independent Precocious Puberty
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN324	Frohlich Syndrome
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN325	Jansen's Disease
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN327	Lymphocytic Hypophysitis
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN328	Ectopic hormone producing tumor
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN330	Pseudopseudohypoparathyroidism
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN333	Syndrome of Inappropriate Antidiuretic Hormone Secretion
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN334	Hypergonadotropic Hypogonadal Ovarian Failure
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN335	Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN336	Congenital Disorders Associated with Gonadotropin Deficiency
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN337	Gonadotropin-releasing Hormone Resistance
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN338	Adult GH Deficiency
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN341	Congenital Lipoid Adrenal Hyperplasia
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN343	Progeria
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN344	Polyglandular Autoimmune Syndrome Type I
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN345	Polyglandular Autoimmune Syndrome Type II
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN346	Polycystic Ovarian Syndrome
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN347	Idiopathic hypoparathyroidism
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN348	Diabetes Insipidus
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN349	Panhypopituitarism
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN350	Adrenogenital Syndrome
66	H01388	Hyperprolactinemia	NO_DATA	E22.1	E	22.1	E20-E35	KMN351	Ovarian Failure
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN309	21-Hydroxylase Deficiency
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN310	3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN311	ACTH Deficiency
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN315	Carcinoid Syndrome
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN316	Kallmann Syndrome
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN319	Cushing's Disease
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN320	Glucocorticoid-Remediable Aldosteronism
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN321	Gonadotropin Deficiency
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN322	Gonadotropin-Independent Precocious Puberty
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN324	Frohlich Syndrome
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN325	Jansen's Disease
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN327	Lymphocytic Hypophysitis
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN328	Ectopic hormone producing tumor
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN330	Pseudopseudohypoparathyroidism
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN333	Syndrome of Inappropriate Antidiuretic Hormone Secretion
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN334	Hypergonadotropic Hypogonadal Ovarian Failure
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN335	Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN336	Congenital Disorders Associated with Gonadotropin Deficiency
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN337	Gonadotropin-releasing Hormone Resistance
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN338	Adult GH Deficiency
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN341	Congenital Lipoid Adrenal Hyperplasia
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN343	Progeria
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN344	Polyglandular Autoimmune Syndrome Type I
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN345	Polyglandular Autoimmune Syndrome Type II
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN346	Polycystic Ovarian Syndrome
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN347	Idiopathic hypoparathyroidism
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN348	Diabetes Insipidus
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN349	Panhypopituitarism
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN350	Adrenogenital Syndrome
139	H01669	Secondary hyperparathyroidism	NO_DATA	E21.1	E	21.1	E20-E35	KMN351	Ovarian Failure
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN309	21-Hydroxylase Deficiency
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN310	3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN311	ACTH Deficiency
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN315	Carcinoid Syndrome
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN316	Kallmann Syndrome
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN319	Cushing's Disease
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN320	Glucocorticoid-Remediable Aldosteronism
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN321	Gonadotropin Deficiency
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN322	Gonadotropin-Independent Precocious Puberty
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN324	Frohlich Syndrome
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN325	Jansen's Disease
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN327	Lymphocytic Hypophysitis
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN328	Ectopic hormone producing tumor
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN330	Pseudopseudohypoparathyroidism
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN333	Syndrome of Inappropriate Antidiuretic Hormone Secretion
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN334	Hypergonadotropic Hypogonadal Ovarian Failure
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN335	Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN336	Congenital Disorders Associated with Gonadotropin Deficiency
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN337	Gonadotropin-releasing Hormone Resistance
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN338	Adult GH Deficiency
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN341	Congenital Lipoid Adrenal Hyperplasia
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN343	Progeria
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN344	Polyglandular Autoimmune Syndrome Type I
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN345	Polyglandular Autoimmune Syndrome Type II
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN346	Polycystic Ovarian Syndrome
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN347	Idiopathic hypoparathyroidism
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN348	Diabetes Insipidus
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN349	Panhypopituitarism
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN350	Adrenogenital Syndrome
147	H01699	Isolated TSH deficiency	NO_DATA	E23.0	E	23.0	E20-E35	KMN351	Ovarian Failure
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN309	21-Hydroxylase Deficiency
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN310	3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN311	ACTH Deficiency
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN315	Carcinoid Syndrome
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN316	Kallmann Syndrome
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN319	Cushing's Disease
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN320	Glucocorticoid-Remediable Aldosteronism
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN321	Gonadotropin Deficiency
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN322	Gonadotropin-Independent Precocious Puberty
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN324	Frohlich Syndrome
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN325	Jansen's Disease
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN327	Lymphocytic Hypophysitis
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN328	Ectopic hormone producing tumor
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN330	Pseudopseudohypoparathyroidism
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN333	Syndrome of Inappropriate Antidiuretic Hormone Secretion
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN334	Hypergonadotropic Hypogonadal Ovarian Failure
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN335	Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN336	Congenital Disorders Associated with Gonadotropin Deficiency
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN337	Gonadotropin-releasing Hormone Resistance
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN338	Adult GH Deficiency
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN341	Congenital Lipoid Adrenal Hyperplasia
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN343	Progeria
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN344	Polyglandular Autoimmune Syndrome Type I
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN345	Polyglandular Autoimmune Syndrome Type II
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN346	Polycystic Ovarian Syndrome
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN347	Idiopathic hypoparathyroidism
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN348	Diabetes Insipidus
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN349	Panhypopituitarism
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN350	Adrenogenital Syndrome
159	H01862	Hypoparathyroidism	NO_DATA	E20	E	20.0	E20-E35	KMN351	Ovarian Failure
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN309	21-Hydroxylase Deficiency
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN310	3 beta-Hydroxysteroid Dehydrogenase Type II Deficiency
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN311	ACTH Deficiency
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN315	Carcinoid Syndrome
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN316	Kallmann Syndrome
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN319	Cushing's Disease
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN320	Glucocorticoid-Remediable Aldosteronism
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN321	Gonadotropin Deficiency
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN322	Gonadotropin-Independent Precocious Puberty
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN324	Frohlich Syndrome
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN325	Jansen's Disease
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN327	Lymphocytic Hypophysitis
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN328	Ectopic hormone producing tumor
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN330	Pseudopseudohypoparathyroidism
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN333	Syndrome of Inappropriate Antidiuretic Hormone Secretion
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN334	Hypergonadotropic Hypogonadal Ovarian Failure
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN335	Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN336	Congenital Disorders Associated with Gonadotropin Deficiency
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN337	Gonadotropin-releasing Hormone Resistance
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN338	Adult GH Deficiency
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN341	Congenital Lipoid Adrenal Hyperplasia
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN343	Progeria
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN344	Polyglandular Autoimmune Syndrome Type I
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN345	Polyglandular Autoimmune Syndrome Type II
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN346	Polycystic Ovarian Syndrome
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN347	Idiopathic hypoparathyroidism
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN348	Diabetes Insipidus
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN349	Panhypopituitarism
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN350	Adrenogenital Syndrome
164	H02018	Central precocious puberty	NO_DATA	E30.1	E	30.1	E20-E35	KMN351	Ovarian Failure
165	H02027	Male hypogonadism	NO_DATA	E23.0	E	23.0	E20-E35	KMN308	17 alpha-Hydroxylase Deficiency
