index	Keymolnet_disease	MeSH	OMIM	Gene_symbol	UniProtID	Drug_name	kegg_drugID	DrugBank	HMDB_ChEBI
KMN646	Chronic Sensory Motor Neuropathy	C535301;C536446;C536450;C536965;C548028;D002607;D020386	118200;118210;118220;118300;137200;145900;162500;180800;214400;218000;300905;302800;310490;311070;600882;601098;601152;601382;601455;601472;601596;603623;604563;605253;605588;605589;606071;606482;606595;607677;607678;607684;607706;607734;607736;607791;607831;608323;608340;608673;609260;609311;611228;613287;613353;613641;614228;614436;614455;615025;615185;615284;615376;615490;616039;616155;616280;616505;616625;616684;616687;616688;616924;617017;618036;618124;618184;618186;618279;618400	AARS;AARS1;ACTR10;ACTR1A;ACTR1B;ADRM1;AGER;AIFM1;ALS2;AMBRA1;APAF1;APC;APC2;APP;ARAF;ATF4;ATF6;ATG101;ATG13;ATG14;ATG2A;ATG2B;ATP1A1;ATP2A1;ATP2A2;ATP2A3;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5MC1;ATP5MC2;ATP5MC3;ATP5PB;ATP5PD;ATP5PF;ATP5PO;ATP6;ATP8;ATXN1;ATXN1L;ATXN2;ATXN2L;ATXN3;ATXN3L;AXIN1;AXIN2;BAD;BAK1;BAX;BCL2;BCL2L1;BDNF;BECN1;BECN2;BID;BRAF;C9orf72;CACNA1B;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CALM1;CALM2;CALM3;CALML3;CALML4;CALML5;CALML6;CAMK2A;CAMK2B;CAMK2D;CAMK2G;CAPN1;CAPN2;CASP12;CASP3;CASP7;CASP8;CASP9;CAT;CCS;CDK5;CDK5R1;CHMP2B;CHRM1;CHRM3;CHRM5;CHRNA7;CNTNAP1;COX1;COX2;COX3;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6B2;COX6C;COX7A1;COX7A2;COX7A2L;COX7B;COX7B2;COX7C;COX8A;COX8C;CSF1;CSNK1A1;CSNK1A1L;CSNK1E;CSNK2A1;CSNK2A2;CSNK2A3;CSNK2B;CTNNB1;CYBB;CYC1;CYCS;CYTB;DAXX;DCTN1;DCTN2;DCTN3;DCTN4;DCTN5;DCTN6;DDIT3;DERL1;DHTKD1;DKK1;DKK2;DKK4;DLG4;DNAH1;DNAH10;DNAH11;DNAH12;DNAH14;DNAH17;DNAH2;DNAH3;DNAH5;DNAH6;DNAH7;DNAH8;DNAH9;DNAI1;DNAI2;DNAL1;DNAL4;DNALI1;DNM2;DVL1;DVL2;DVL3;DYNC1H1;EGR2;EIF2AK3;EIF2S1;ERN1;FADD;FAS;FASLG;FGD4;FIG4;FRAT1;FRAT2;FUS;FZD1;FZD10;FZD2;FZD3;FZD4;FZD5;FZD6;FZD7;FZD8;FZD9;GABARAP;GABARAPL1;GABARAPL2;GARS;GARS1;GDAP1;GJB1;GNAQ;GNB4;GPR37;GPX1;GPX2;GPX3;GPX5;GPX6;GPX7;GPX8;GRIA1;GRIA2;GRIA3;GRIA4;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRM1;GRM5;GSK3B;HAP1;HARS;HARS1;HINT1;HIP1;HRAS;HSD17B10;HSPA5;HSPB1;HSPB8;HTRA2;HTT;IFT57;IGHMBP2;IL1A;IL1B;IL6;INF2;ITPR1;ITPR2;ITPR3;JPH1;KARS;KARS1;KIF1B;KIF5A;KIF5B;KIF5C;KLC1;KLC2;KLC3;KLC4;KRAS;LITAF;LMNA;LRP5;LRP6;LRRK2;LRSAM1;MAP2K1;MAP2K2;MAP2K3;MAP2K6;MAP2K7;MAP3K10;MAP3K5;MAPK1;MAPK10;MAPK11;MAPK12;MAPK13;MAPK14;MAPK3;MAPK8;MAPK9;MAPT;MARS;MARS1;MCM3AP;MCU;MFN1;MFN2;MME;MORC2;MPV17;MPZ;MTMR2;MTOR;ND1;ND2;ND3;ND4;ND4L;ND5;ND6;NDRG1;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA4L2;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFC2-KCTD14;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;NEFH;NEFL;NEFM;NFKB1;NOS1;NOS2;NOX1;NOX4;NRAS;NRBF2;OPTN;PARK7;PDK3;PDYN;PIK3C3;PIK3R4;PINK1;PLCB1;PLCB2;PLCB3;PLCB4;PLCG1;PLEKHG5;PMP2;PMP22;PNKP;PPID;PPIF;PPP3CA;PPP3CB;PPP3CC;PPP3R1;PPP3R2;PRKCA;PRKCB;PRKCG;PRKN;PRNP;PRPH;PRPS1;PRX;PSEN1;PSEN2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSMD9;PTGS2;RAB1A;RAB39B;RAB5A;RAB7;RAB7A;RAB8A;RAC1;RAF1;RB1CC1;RELA;RPS27A;RYR1;RYR2;RYR3;SBF1;SBF2;SDHA;SDHB;SDHC;SDHD;SEM1;SEPTIN5;SH3TC2;SIGMAR1;SLC12A6;SLC25A31;SLC25A4;SLC25A46;SLC25A5;SLC25A6;SLC6A3;SMCR8;SNCA;SNCAIP;SOD1;SPG11;SPTBN2;SQSTM1;STX1A;SURF1;TANK;TARDBP;TBK1;TNF;TNFRSF1A;TNFRSF1B;TOMM40;TOMM40L;TPTEP2-CSNK1E;TRAF2;TRAP1;TRIM2;TRPC3;TRPV4;TUBA1A;TUBA1B;TUBA1C;TUBA3C;TUBA3D;TUBA3E;TUBA4A;TUBA8;TUBAL3;TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8;UBA1;UBA52;UBA7;UBB;UBC;UBE2G1;UBE2G2;UBE2J1;UBE2J2;UBE2L3;UBE2L6;UCHL1;ULK1;ULK2;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ;VAPB;VCP;VDAC1;VDAC2;VDAC3;WDR41;WIPI1;WIPI2;WNT1;WNT10A;WNT10B;WNT11;WNT16;WNT2;WNT2B;WNT3;WNT3A;WNT4;WNT5A;WNT5B;WNT6;WNT7A;WNT7B;WNT8A;WNT8B;WNT9A;WNT9B;XBP1;YARS;YARS1;ZFYVE1	A0A024QZ30;A0A024QZS4;A0A024QZT0;A0A024R075;A0A024R0A1;A0A024R0V3;A0A024R128;A0A024R178;A0A024R1A3;A0A024R1A4;A0A024R1F0;A0A024R1X5;A0A024R240;A0A024R2B3;A0A024R2K1;A0A024R2Q3;A0A024R3W1;A0A024R413;A0A024R4E2;A0A024R562;A0A024R5K6;A0A024R6A3;A0A024R7I3;A0A024R823;A0A024R870;A0A024R8H5;A0A024R9B7;A0A024R9E9;A0A024R9G3;A0A024R9I2;A0A024R9I5;A0A024R9Y1;A0A024R9Z0;A0A024RA52;A0A024RAP5;A0A024RB39;A0A024RCS3;A0A024RCZ8;A0A024RD04;A0A075B6F3;A0A087X2I1;A0A090N7W4;A0A096LP55;A0A0E3SU01;A0A0K0K1K4;A0A0S2Z391;A0A0S2Z3C5;A0A0S2Z3H3;A0A0S2Z3L2;A0A0S2Z3S6;A0A0S2Z3Z9;A0A0S2Z410;A0A0S2Z433;A0A0S2Z489;A0A0S2Z4B7;A0A0S2Z4C6;A0A0S2Z4J3;A0A0S2Z4R0;A0A0S2Z4R1;A0A0S2Z5D4;A0A0S2Z5E0;A0A109NGN6;A0A140VJC8;A0A140VJI0;A0A140VJI6;A0A140VJS3;A0A140VJS6;A0A140VJY2;A0A140VK42;A0A140VK43;A0A140VK44;A0A140VK45;A0A140VK46;A0A140VK70;A0A140VKF2;A0A158RFU6;A0A1L1UHR1;A0A1U9X785;A0A1X7RBF0;A0A1X7RBF7;A0A1X7RBG2;A0A1X7RBG6;A0A1X7RBN5;A0A1X7RC16;A0A1X7RCP4;A0A1X7RCR6;A0A286YF97;A0A2K8FR47;A0A2Y9D025;A0A384MDU9;A0A384MDW9;A0A384MDX3;A0A384MEE3;A0A384MQX1;A0A384N611;A0A384NKY7;A0A384NL22;A0A384NL93;A0A384NPU2;A0A384NQ21;A0A384P5Q0;A0A499FIY3;A0A514TP98;A0A654ICJ7;A0PJH2;A0PJJ7;A1L4K2;A4D1T5;A4D2J9;A4D2P1;A4QPA9;A6H8K3;A6NHL2;A8ASI8;A8K0S6;A8K161;A8K2M0;A8K383;A8K3Y2;A8K4R4;A8K761;A8K9K1;A8MW95;B0I1S1;B2R7S3;B2RDI5;B2RDW1;B2RE76;B3KQX9;B3KRV2;B3KT21;B3KTS5;B3KWQ6;B3KY45;B3VK56;B4DG68;B4DJ51;B4DK46;B4DNX3;B4DVM1;B4DYC7;D9ZGG3;E5KN55;E5KNH5;E5KRK5;E5KRX5;E9KL30;E9PQ53;G4XXL9;H0UI06;H6SG14;H6SG15;H9EC08;H9NAJ7;H9NAJ8;I1SRC5;I1W660;L7RRS6;L7RSL8;L7RSM2;L7RSM7;L7RXH5;N0E4C7;O00144;O00217;O00231;O00232;O00233;O00291;O00399;O00483;O00487;O00744;O00755;O14521;O14548;O14561;O14618;O14640;O14641;O14645;O14727;O14733;O14818;O14904;O14905;O14933;O14949;O14957;O14983;O15020;O15169;O15239;O15264;O15354;O15398;O15399;O43181;O43242;O43464;O43674;O43676;O43677;O43678;O43920;O60260;O60282;O60318;O60333;O60353;O60840;O75084;O75143;O75197;O75251;O75306;O75380;O75385;O75438;O75460;O75474;O75489;O75581;O75715;O75935;O75947;O94827;O94907;O95139;O95140;O95166;O95167;O95168;O95169;O95178;O95182;O95248;O95292;O95298;O95299;O95831;O95996;O96000;O96008;O96014;O96015;P00156;P00395;P00403;P00414;P00441;P00846;P01111;P01112;P01116;P01213;P01375;P01583;P01584;P02545;P02689;P03886;P03891;P03897;P03901;P03905;P03915;P03923;P03928;P04040;P04049;P04156;P04350;P04628;P04792;P04839;P05023;P05067;P05129;P05141;P05198;P05231;P05496;P05771;P06576;P07196;P07197;P07203;P07384;P07437;P07919;P08034;P08473;P08574;P08912;P09544;P09603;P09669;P09936;P0C7T5;P0CG47;P0CG48;P0DP23;P0DP24;P0DP25;P0DPH7;P0DPH8;P10176;P10398;P10415;P10606;P10636;P11021;P11161;P11229;P12036;P12074;P12081;P12235;P12236;P13073;P14406;P14854;P14927;P15056;P15954;P16298;P16615;P17252;P17568;P17655;P17861;P17980;P18283;P18848;P18850;P18859;P19174;P19404;P19438;P19784;P19838;P20309;P20333;P20339;P20618;P20674;P21796;P21817;P21912;P22314;P22352;P22695;P23560;P24310;P24311;P24539;P25054;P25189;P25445;P25705;P25786;P25787;P25788;P25789;P27361;P27482;P28066;P28070;P28072;P28074;P28331;P28482;P29475;P30049;P30405;P31040;P31930;P33176;P35222;P35228;P35354;P35637;P35638;P35998;P36507;P36542;P36544;P37840;P38935;P39210;P41219;P41221;P41226;P41250;P41594;P42025;P42261;P42262;P42263;P42345;P42574;P42858;P43686;P45880;P45983;P45984;P46734;P47985;P48023;P48047;P48058;P48201;P48454;P48556;P48729;P49588;P49674;P49720;P49721;P49768;P49773;P49810;P49821;P49841;P50148;P50570;P51149;P51665;P51970;P52564;P53778;P53779;P54252;P54253;P54257;P54577;P55036;P55072;P55210;P55211;P55957;P56181;P56192;P56381;P56556;P56703;P56704;P56705;P56706;P59796;P60520;P60604;P60891;P60896;P60900;P61006;P61163;P62191;P62195;P62253;P62333;P62820;P62979;P62987;P63000;P63098;P67870;P68036;P68363;P68366;P68371;P68400;P78352;P78357;P99999;Q00535;Q00722;Q00975;Q01453;Q01668;Q01959;Q01970;Q02221;Q02750;Q02779;Q04206;Q05586;Q06055;Q07812;Q07817;Q07866;Q08209;Q08752;Q08ET0;Q0VDD8;Q0ZFD6;Q0ZFE3;Q12840;Q12879;Q12931;Q12933;Q13148;Q13158;Q13200;Q13224;Q13255;Q13467;Q13501;Q13507;Q13509;Q13554;Q13555;Q13557;Q13561;Q13614;Q13698;Q13885;Q13936;Q14203;Q14204;Q14332;Q14457;Q14571;Q14573;Q14643;Q14790;Q14957;Q15008;Q15046;Q15078;Q15109;Q15120;Q15147;Q15413;Q15526;Q15759;Q16186;Q16539;Q16611;Q16623;Q16718;Q16795;Q17R51;Q17RV3;Q1HBJ4;Q1WWK6;Q1ZYQ1;Q27J81;Q2TAZ0;Q3MIH3;Q3ZCM7;Q499G7;Q4LDG9;Q4LE43;Q4LE70;Q53F85;Q53G92;Q53H37;Q53XC0;Q53XL8;Q53XM7;Q53XN1;Q53XZ3;Q53YD1;Q53YK7;Q53ZZ1;Q547U9;Q59EF6;Q59ES2;Q59F77;Q59G17;Q59GB8;Q59GD8;Q59GL5;Q59GU3;Q59HC2;Q5MNZ9;Q5S007;Q5STB3;Q5SU16;Q5U045;Q5U091;Q5U0I6;Q5U5U6;Q5V9X9;Q6FGA0;Q6FGG4;Q6FGI7;Q6FH25;Q6FI23;Q6FI27;Q6FIH7;Q6I9V5;Q6IAT9;Q6IAW1;Q6IB54;Q6IBA0;Q6IBB5;Q6IBB7;Q6IBC4;Q6IBQ5;Q6MZZ3;Q6NSL8;Q6NVC0;Q6NW12;Q6NZ59;Q6P164;Q6P597;Q6PEY2;Q6UWE0;Q6UXS9;Q6VLV1;Q6YFQ2;Q6ZNE5;Q6ZR08;Q71U36;Q75ME0;Q75MH2;Q7GIM7;Q7GXY9;Q7GXZ4;Q7GXZ5;Q7L4Q3;Q7LD69;Q7LDD5;Q7Z4L0;Q7Z4P3;Q7Z675;Q7Z682;Q7Z727;Q86UZ8;Q86WG5;Q86WV2;Q86Y39;Q8IU65;Q8IVF4;Q8IWA4;Q8IWE0;Q8IYT8;Q8N2E5;Q8N2K1;Q8N619;Q8N752;Q8NE86;Q8NEB9;Q8NEV1;Q8TAA3;Q8TAS0;Q8TB36;Q8TD57;Q8TD86;Q8TDY2;Q8TE73;Q8TED1;Q8TEV9;Q8TF08;Q8TF17;Q8WWM7;Q8WXX0;Q92562;Q92597;Q92736;Q92837;Q92844;Q92934;Q92997;Q93084;Q93097;Q93098;Q969M1;Q96AG3;Q96BY7;Q96CV9;Q96DA2;Q96DT5;Q96F24;Q96FF1;Q96GE6;Q96HY7;Q96JB1;Q96JI7;Q96KJ9;Q96LT7;Q96LZ3;Q96M96;Q96NT7;Q96Q42;Q96SL4;Q96T60;Q99436;Q99460;Q99497;Q99570;Q99643;Q99683;Q99700;Q99714;Q99719;Q99720;Q99732;Q9B1D3;Q9BQE3;Q9BSB4;Q9BTE1;Q9BUF5;Q9BUN8;Q9BVA1;Q9BXM0;Q9BXM7;Q9C040;Q9C0C7;Q9C0G6;Q9GZS0;Q9GZT5;Q9H0B6;Q9H0C2;Q9H0R8;Q9H1J5;Q9H1J7;Q9H256;Q9H3M9;Q9H461;Q9H4B7;Q9HAD4;Q9HAV0;Q9HBA0;Q9HBF4;Q9HDC5;Q9NPG1;Q9NPH5;Q9NQ66;Q9NR77;Q9NRX3;Q9NSJ5;Q9NSK0;Q9NWB7;Q9NX14;Q9NY65;Q9NYC9;Q9NZ32;Q9NZJ5;Q9NZT1;Q9P0J0;Q9P225;Q9P2D7;Q9UBT3;Q9UBU2;Q9UBV4;Q9UDW1;Q9UER7;Q9UFH2;Q9UHD2;Q9UHW9;Q9UI09;Q9UI46;Q9UJW0;Q9UJY1;Q9ULV1;Q9ULW2;Q9UNM6;Q9UP38;Q9UQM7;Q9UQN3;Q9Y277;Q9Y2T1;Q9Y385;Q9Y4P8;Q9Y547;Q9Y5S8;Q9Y6F9;Q9Y6H5;Q9Y6M9;Q9Y6X9;U5YV54;U5YWV7;U5Z487;U5Z754;U5Z977;U5ZC31;V9HW09;V9HW26;V9HW29;V9HW31;V9HW74;V9HW80;V9HWB4;V9HWC2;V9HWC9;V9HWN8;X5D945;X5DNA9;X5DR79	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN430	Citrullinemia Type I	C535434;D020159;D020162;D020165;D022124;D056806;D056807	201450;203750;207800;207900;212138;215700;219150;222700;231680;237300;237310;238970;243500;251000;258870;266150;311250;603471;605814;606054;606762;608836;610015;614052;615751	ACADM;ACAT1;ALDH18A1;ARG1;ASL;ASS1;CA5A;CPS1;CPT2;ETFA;ETFB;ETFDH;GLUD1;GLUL;IVD;MMUT;MUT;NAGS;OAT;OTC;PC;PCCA;PCCB;SLC25A13;SLC25A15;SLC25A20;SLC7A7;TMEM70	A0A024R5C5;A0A024RD82;A0A024RDL8;A0A0A0MT83;A0A0S2Z366;A0A0S2Z3L0;A0A0S2Z502;A0A140VJQ4;A0A140VJX1;A0A140VK13;A8YXX4;B2R6K1;B4DEQ0;E9KL48;O43772;P00367;P00480;P00966;P04181;P04424;P05089;P05165;P05166;P11310;P11498;P13804;P15104;P22033;P23786;P24752;P26440;P31327;P35218;P38117;P54886;Q16134;Q5T6L4;Q6PEK7;Q8N159;Q9BUB7;Q9UJS0;Q9UM01;Q9Y619	Glycerol phenylbutyrate;Sodium phenylacetate and sodium benzoate;Sodium phenylbutyrate	D05868;D10127;D10205	NO_DATA	131434;139272;15366;15428;15570;15682;15724;15729;15843;15891;15971;16000;16134;16196;16347;16349;16467;16643;16704;16737;16742;16857;16977;16990;17066;17084;17203;17351;17485;17497;17568;17895;18019;18050;18089;18102;21949;266653;27432;27596;27747;27823;28125;28364;28484;28661;28716;28727;28792;28837;30768;30769;30776;30830;30832;30835;30860;30915;33404;35465;37051;37079;384411;40521;41139;41865;422;44247;4676;49296;50599;53210;53486;53487;53488;64390;65136;68499;68830;70716;70979;70984;72865;73018;73025;73731;74099;741548;74324;84098;84634;84834;85095;86366;89192;89717;89730;89963;91164;91316;9300
KMN429	Citrullinemia Type II	C535434;D020159;D020162;D020165;D022124;D056806;D056807	201450;203750;207800;207900;212138;215700;219150;222700;231680;237300;237310;238970;243500;251000;258870;266150;311250;603471;605814;606054;606762;608836;610015;614052;615751	ACADM;ACAT1;ALDH18A1;ARG1;ASL;ASS1;CA5A;CPS1;CPT2;ETFA;ETFB;ETFDH;GLUD1;GLUL;IVD;MMUT;MUT;NAGS;OAT;OTC;PC;PCCA;PCCB;SLC25A13;SLC25A15;SLC25A20;SLC7A7;TMEM70	A0A024R5C5;A0A024RD82;A0A024RDL8;A0A0A0MT83;A0A0S2Z366;A0A0S2Z3L0;A0A0S2Z502;A0A140VJQ4;A0A140VJX1;A0A140VK13;A8YXX4;B2R6K1;B4DEQ0;E9KL48;O43772;P00367;P00480;P00966;P04181;P04424;P05089;P05165;P05166;P11310;P11498;P13804;P15104;P22033;P23786;P24752;P26440;P31327;P35218;P38117;P54886;Q16134;Q5T6L4;Q6PEK7;Q8N159;Q9BUB7;Q9UJS0;Q9UM01;Q9Y619	Glycerol phenylbutyrate;Sodium phenylacetate and sodium benzoate;Sodium phenylbutyrate	D05868;D10127;D10205	NO_DATA	131434;139272;15366;15428;15570;15682;15724;15729;15843;15891;15971;16000;16134;16196;16347;16349;16467;16643;16704;16737;16742;16857;16977;16990;17066;17084;17203;17351;17485;17497;17568;17895;18019;18050;18089;18102;21949;266653;27432;27596;27747;27823;28125;28364;28484;28661;28716;28727;28792;28837;30768;30769;30776;30830;30832;30835;30860;30915;33404;35465;37051;37079;384411;40521;41139;41865;422;44247;4676;49296;50599;53210;53486;53487;53488;64390;65136;68499;68830;70716;70979;70984;72865;73018;73025;73731;74099;741548;74324;84098;84634;84834;85095;86366;89192;89717;89730;89963;91164;91316;9300
KMN535	Classic Cystinuria	C562687;D000592;D003555;D005198;D006250;D009800	220100;222700;234500;309000;613388;615574;615605;617301	ASNS;EHHADH;OCRL;OCRL1;SLC34A1;SLC3A1;SLC6A19;SLC6A9;SLC7A7;SLC7A9	A0A024R7R9;A0A0S2Z4E1;A0A0S2Z502;P08243;P48067;P82251;Q01968;Q06495;Q07837;Q08426;Q695T7;Q7Z725;Q86VN6;Q9UM01	Tiopronin	D01430	NO_DATA	15729;16113;16283;16347;16467;16526;16742;16828;18019;26078;29103;29108
KMN117	Classical Hodgkin's Lymphoma	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN885	Cleidocranial dysplasia	D002973	119600	RUNX2	Q13950	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN220	Coagulant factor VII hyperactivity	NO_DATA	107300;176860;188040;188050;188055;234000;300807;612304;612336;612356;613116	F12;F13A1;F2;F5;F9;FGA;FGB;FGG;HABP2;HCF2;HRG;MTHFR;PLG;PROC;PROS1;SERPINC1;SERPIND1;SERPINE1;THBD	A0A024QYT5;A0A024R944;A0A0S2Z4K3;P00488;P00734;P00740;P00747;P00748;P01008;P02671;P02675;P02679;P04070;P04196;P05121;P05546;P07204;P07225;P12259;P42898;Q14520;Q8IVC0;Q8IZZ5;V9HVY1	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN20	Colorectal Cancer	D015179	NO_DATA	AKT1;AKT2;AKT3;APC;APC , somatic mutation);APC2;APPL1;ARAF;AREG;AXIN1;AXIN2;BAD;BAK1;BAX;BBC3;BCL2;BCL2L11;BIRC5;BRAF;CASP3;CASP9;CCND1;CDKN1A;CTNNB1;CYCS;DCC;DDB2;EGF;EGFR;EREG;FOS;GADD45A;GADD45B;GADD45G;GALNT12;GRB2;GSK3B;HRAS;JUN;K-ras;KRAS;LEF1;MAP2K1;MAP2K2;MAPK1;MAPK10;MAPK3;MAPK8;MAPK9;MLH1;MLH1 , LOH, promoter hypermethylation);MSH2;MSH2 , LOH, somatic mutation);MSH3;MSH6;MSH6 , LOH, somatic frameshift mutation);MTOR;MYC;NRAS;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PMAIP1;POLK;RAC1;RAC2;RAC3;RAF1;RALA;RALB;RALGDS;RHOA;RPS6KB1;RPS6KB2;SMAD2;SMAD3;SMAD4;SOS1;SOS2;Smad2;Smad4;TCF7;TCF7L1;TCF7L2;TGF-betaRII;TGFA;TGFB1;TGFB2;TGFB3;TGFBR1;TGFBR2;TP53;beta-Catenin;p53	A0A024R178;A0A024R1P2;A0A024R274;A0A024R2B3;A0A024R2Q3;A0A024R324;A0A024R562;A0A024R5Z3;A0A024RAG3;A0A024RAP4;A0A024RCX5;A0A0B4J1S3;A0A0S2Z391;A0A0S2Z490;A0A0S2Z4R0;A0A286YF97;A0A2K8FKV1;A0A2X0SFG1;A0A499FJK2;A1L4K2;A3QNQ0;A4D2P1;A4QPA9;A5YM40;B0LPE5;B0LPF3;B3KQ75;B4DXN7;F2YGG7;G4XXL9;I1SRC5;K7PPA8;L7RRS6;L7RSL8;L7RXH5;O00329;O00459;O14944;O15169;O15392;O43521;O75293;O95257;O95996;P00533;P01100;P01106;P01111;P01112;P01116;P01133;P01135;P01137;P04049;P04637;P05412;P10398;P10415;P10600;P11233;P11234;P15056;P15153;P15514;P20585;P23443;P24385;P24522;P25054;P27361;P27986;P28482;P31749;P31751;P35222;P36402;P36507;P36897;P37173;P38936;P40692;P42336;P42338;P42345;P42574;P43146;P43246;P45983;P45984;P49841;P52701;P53779;P55211;P60763;P61586;P61812;P62993;P63000;P84022;P99999;Q02750;Q07812;Q07889;Q07890;Q12967;Q13485;Q13794;Q15796;Q16611;Q1HBJ4;Q3SWU9;Q499G7;Q49AK4;Q4LE51;Q4LE70;Q504U8;Q53GA5;Q53XR6;Q59EG9;Q5T7S2;Q5U091;Q659G9;Q6FG41;Q6FI00;Q6FI27;Q8IXK2;Q8N381;Q8N4Y1;Q92466;Q92569;Q92934;Q96PG8;Q9BXH1;Q9HCS4;Q9NQB0;Q9P0T0;Q9UBS0;Q9UBT6;Q9UJU2;Q9UKG1;Q9Y243;Q9Y2T1;V9H0H7;X5D945	Aflibercept;Bevacizumab;Calcium levofolinate hydrate;Capecitabine;Cetuximab;Encorafenib;Floxuridine;Irinotecan hydrochloride;Leucovorin calcium;Levoleucovorin calcium;Nivolumab;Oxaliplatin;Panitumumab;Pembrolizumab;Ramucirumab;Regorafenib hydrate;Sodium levofolinate;Trifluridine and tipiracil hydrochloride	D01061;D01211;D01223;D01790;D03455;D04197;D04715;D05350;D06409;D09371;D09574;D10137;D10316;D10526;D10574;D11053;D11394;D11555	DB00002;DB00112;DB00322;DB00526;DB00650;DB00762;DB01101	NO_DATA
KMN342	Congenital Adrenal Hyperplasia	D000312	201710;201810;201910;202010;202110	CYP11B1;CYP17A1;CYP21A2;HSD3B2;STAR	A0A024R0F9;P05093;P08686;P15538;P26439;P49675;Q08AG9;Q16874;Q1HB44;Q6IBK0;Q8TDD0	Cortisone acetate;Dexamethasone;Dexamethasone sodium phosphate;Methylprednisolone;Methylprednisolone acetate;Methylprednisolone sodium succinate;Prednisolone;Prednisolone sodium phosphate;Prednisone;Triamcinolone acetonide	D00292;D00407;D00472;D00473;D00751;D00973;D00975;D00979;D00981;D00983	DB00620;DB00635;DB00860;DB00959;DB01234;DB01380	131924;15903;16422;16469;16737;16814;16973;17026;17066;17252;17347;17650;17933;17996;18258;18332;24103;27584;28324;28689;28727;28750;28976;29101;29103;34352;771;805752
KMN554	Congenital Chloridorrhea	C536210;C537470;C562576	214700;251850;270420;610370;613217;614616;615863;616868;618168;618183;618662	DGAT1;EPCAM;GUCY2C;MYO5B;NEUROG3;PERCC1;PLVAP;SLC26A3;SLC9A3;SPINT2;WNT2B	A0A1W2PR82;O43291;O75907;P16422;P25092;P40879;P48764;Q7Z7A5;Q93097;Q9BX97;Q9ULV0;Q9Y4Z2	NO_DATA	NO_DATA	NO_DATA	17996;27584;28976;29101;29103
